"","O3","CO","NO","NO2","PM10","SO2"
"812",0,0,0,0,0,0
"813",0,0,0,0,0,0
"814",0,0,0,0,0,0
"815",0,0,0,0,0,0
"816",0,0,0,0,0,0
"817",0,0,0,0,0,0
"818",0.0183007374190813,0,0,0,0,0
"819",0,0,0,0,0,0
"820",0.537767119151515,0,0,0,0,0
"821",0,0,0,0,0,0
"822",0.729068530909661,0,0,0,0,0
"823",0.758648306632209,0,0,0,0,0
"824",0.21154236885732,0,0,0,0,0
"825",0,0,0,0,0,0
"826",0,0,0,0,0,0
"827",0,0,0,0,0,0
"828",0,0,0,0,0,0
"829",0,0,0,0,0,0
"830",0,0,0,0,0,0
"831",0,0,0,0,0,0
"832",0,0,0,0,0,0
"833",0,0,0,0,0,0
"834",0,0,0,0,0,0
"835",0,0,0,0,0,0
"836",0,0,0,0,0,0
"837",0.171174666867985,0,0,0,0,0
"838",0.146257805254559,0,0,0,0,0
"839",0.0676492489432166,0,0,0,0,0
"840",0.0236644142660472,0,0,0,0,0
"841",0,0,0,0,0,0
"842",0,0,0,0,0,0
"843",0,0,0,0,0,0
"844",0,0,0,0,0,0
"845",0,0,0,0,0,0
"846",0,0,0,0,0,0
"847",0,0,0,0,0,0
"848",0,0,0,0,0,0
"849",0,0,0,0,0,0
"850",0,0,0,0,0,0
"851",0,0,0,0,0,0
"852",0,0,0,0,0,0
"853",0,0,0,0,0,0
"854",0,0,0,0,0,0
"855",0,0,0,0,0,0
"856",0,0,0,0,0,0
"857",0,0,0,0,0,0
"858",0,0,0,0,0,0
"859",0,0,0,0,0,0
"860",0,0,0,0,0,0
"861",0,0,0,0,0,0
"862",0,0,0,0,0,0
"863",0,0,0,0,0,0
"864",0,0,0,0,0,0
"865",0,0,0,0,0,1.05123517891716
"866",0,0,0,0,0,2.72190356365985
"867",0,0,0,0,0,0
"868",0,0,0,0,0,0.520731061895965
"869",0,0,0,0,0,0
"870",0,0,0,0,0,0
"871",0,0,0,0,0,3.74924416609082
"872",0,0,0,0,0,16.0791434552209
"873",0,0,0,0,0,15.791834058151
"874",0,0,0,0,0,4.45066930364234
"875",0,0,0,0,0,0.628543094962144
"876",0,0,0,0,0,0.524428369001256
"877",0,0,0,0,0,0.0913604946140838
"878",0,0,0,0,0,0
"879",0,0,0,0,0,0
"880",0,0,0,0.340714621501881,0,0
"881",0,0,0,0.0844419970893271,0,0
"882",0,0,0,0,0,0
"883",0,0,0,0.0624240220418959,0,0
"884",0,0,0,0.0517975112590758,0,0
"885",0,0,0,0,0,0
"886",0,0,0,0,0,2.12749961132724
"887",0,0,0,0,0,2.06463565962037
"888",0,0,0,0,0,2.04989826401666
"889",0,0,0,0,0,0
"890",0,0,0,0,0,0
"891",0,0,0,0,0,0
"892",0,0,0,0,0,0
"893",0,0,0,0,0,0
"894",0,0,0,0,0,0
"895",0,0,0,0,0,0
"896",0,0,0,0,0,0
"897",0,0,0,0,0,0
"898",0,0,0,0,0,0
"899",0,0,0,0,0,0
"900",0,0,0,0,0,0
"901",0,0,0,0,0,0
"902",0,0,0,0,0,0
"903",0,0,0,0,0,0
"904",0,0,0,0,0,0
"905",0,0,0,0,0,0
"906",0,0,0,0,0,0
"907",0,0,0,0,0,0
"908",0,0,0,0,0,0
"909",0,0,0,0,0,0
"910",0,0,0,0,0,0
"911",0,0,0,0,0,0
"912",0,0,0,0,0,0
"913",0,0,0,0,0,0
"914",0,0,0,0,0,0
"915",0,0,0,0,0,0
"916",0,0,0,0,0,0
"917",0,0,0,0,0,0
"918",0,0,0,0,0,0
"919",0,0,0,0,0,0
"920",0,0,0,0,0,0
"921",0,0,0,0,0,0
"922",0,0,0,0,0,0
"923",0,0,0,0,0,0
"924",0,0,0,0,0,0
"925",0,0,0,0,0,0
"926",0,0,0,0,0,0
"927",0,0,0,0,0,0
"928",0,0,0,0,0,0
"929",0,0,0,0,0,0
"930",0,0,0,0,0,0
"931",0,0,0,0,0,0
"932",0,0,0,0,0,0
"933",0,0,0,0,0,0
"934",0,0,0,0,0,0
"935",0,0,0,0,0,0
"936",0,0,0,0,0,0
"937",0,0,0,0,0,0
"938",0,0,0,0,0,0
"939",0,0,0,0,0,0
"940",0,0,0,0,0,0
"941",0,0,0,0,0,0
"942",0,0,0,0,0,0
"943",0,0,0,0,0,0
"944",0,0.0670375524188322,0,0,0,0
"945",0,0,0,0,0,0
"946",0,0,0,0,0,0
"947",0,0,0,0,0,0
"948",0,0,0,0,0,0
"949",0,0,0,0,0,0
"950",0,0,0,0,0,0
"951",0,0.125794397976863,0,0,0,0
"952",0,0,0,0,0,0
"953",0,0,0,0,0,0
"954",0,0,0,0,0,0
"955",0,0,0,0,0,0
"956",0,0,0,0,0,0
"957",0,0,0,0,0,0
"958",0,0,0,0,0,0
"959",0,0,0,0,0,0
"960",0,0,0,0,0,0
"961",0,0,0,0.344910275405602,0,0
"962",0,0,0,0.16010568892904,0,0
"963",0,0,0,0,0,0
"964",0,0,0,0,0,0
"965",0,0,0,0,0,0
"966",0,0,0,0,0,0
"967",0,0,0,0,0,0
"968",0,0,0,0.183576698941128,0,0
"969",0,0,0,0.660210835134986,0.0547028262398883,0
"970",0,0.701527884402213,0.237965290889348,0.784935832768033,0.751382200302587,0
"971",0,0,0,0.545177022819632,0.169130179947591,0
"972",0,0,0,0,1.0368017636845,0
"973",0,0,0,0,1.1463684823021,0
"974",0,0,0,0,0,0
"975",0,0,0,0,0,0
"976",0,0,0,0,0,0
"977",0,0,0,0.00443384678774561,0,0
"978",0,0,0,0.0154423369649208,0,0
"979",0,0,0,0.776405526300108,0,0
"980",0,0,0,0.353972573969322,0,0
"981",0,0,0,0.500909892026096,0,0
"982",0,0,0,0.870832012463798,0.0820350534231229,0
"983",0,0.712559205127935,0.370812867294884,1.45100353194494,0.13252050680363,0
"984",0,0.302401207506268,0,1.20760805802011,0,0
"985",0,0,0,0,0,0
"986",0,0,0,0,0,0
"987",0,0,0,0,0,0
"988",0,0,0,0,0,0
"989",0,0,0,0,0,0
"990",0,0,0,0,0,0
"991",0,0,0,0,0,0
"992",0,0,0,0,0,0
"993",0,0,0,0,0,0
"994",0,0,0,0,0,0
"995",0,0,0,0,0,0
"996",0,0,0,0,0,0
"997",0,0,0,0,0,0
"998",0,0,0,0,0,0
"999",0,0,0,0,0,0
"1000",0,0,0,0,0,0
"1001",0,0,0,0,0,0
"1002",0,2.02762506233135,0,0,0,0
"1003",0,0,0,0.501887598381391,0,0
"1004",0,0,0,0.200930700046798,0,0
"1005",0,0,0,0,0,0
"1006",0,0,0,0.0733230013590818,0,0
"1007",0,0,0,0,0,0
"1008",0,0,0,0.095070558324365,0,0
"1009",0,0,0,0.0351450040947092,0,0
"1010",0,0,0,0,0,0
"1011",0,0,0,0,0,0
"1012",0,0,0,0,0,0
"1013",0,0,0,0,0,0
"1014",0,0,0,0,0,0
"1015",0,0,0,0,0,0
"1016",0,0,0,0,0,0
"1017",0,0,0,0,0,0.00399616602918829
"1018",0,0,0,0,0,0
"1019",0,0,0,0,0,0
"1020",0,0,0,0,0,0
"1021",0,0,0,0,0,0
"1022",0,0,0,0,0,0
"1023",0,0,0,0,0,0
"1024",0,0,0,0,0,0
"1025",0,0,0,0.259139754005853,0,0
"1026",0,0,0,0,0,0
"1027",0,0,0,0,0,0
"1028",0,0,0,0.702785350773898,0,0
"1029",0,0,0,0.89611524542673,0,0
"1030",0,0,0,1.38331666286833,0,0
"1031",0,0,0,1.15452849286079,0,0
"1032",0,0,0,0.930299944066978,0,0
"1033",0,0,0,0,0,0
"1034",0,0,0,0,0,0
"1035",0,0,0,0,0,0
"1036",0,0,0,0,0,0
"1037",0,0,0,0,0,0
"1038",0,0,0,0,0,0
"1039",0,0,0,0,0,0
"1040",0,0,0,0,0,0
"1041",0,0,0,0,0,0
"1042",0,0,0,0,0,0
"1043",0,0,0,0,0,0
"1044",0,0,0,0,0,0
"1045",0,0,0,0,0,0
"1046",0,0,0,0,0,0
"1047",0,0,0,0,0,0
"1048",0,0,0,0,0,0
"1049",0,0,0,0,0,0
"1050",0,0,0,0,0,0
"1051",0,0,0,0,0,0
"1052",0,0,0,0,0,0
"1053",0,0,0,0,0,0
"1054",0,0,0,0,0,0
"1055",0,0,0,0,0,0
"1056",0,0,0,0,0,0
"1057",0.265449206500519,0,0,0,0,0
"1058",0.733903658252099,0,0,0,0,0
"1059",0.184343923848801,0,0,0,0,0
"1060",0.390000220402288,0,0,0,0,0
"1061",0.449901956939051,0,0,0,0,0
"1062",0.455404193631288,0,0,0,0,0
"1063",0,0,0,0,0,0
"1064",0,0,0,0,0,0
"1065",0,0,0,0,0,0
"1066",0,0,0,0,0,0
"1067",0,0,0,0,0,0
"1068",0,0,0,0,0,0
"1069",0,0,0,0,0,0
"1070",0,0,0,0,0,0
"1071",0,0,0,0,0,0
"1072",0,0,0,0,0,0
"1073",0,0,0,0,0,0
"1074",0,0,0,0,0,0
"1075",0,0,0,0,0,0
"1076",0,0,0,0,0,0
"1077",0,0,0,0,0,0
"1078",0,0,0,0,0,0
"1079",0,0,0,0,0,0
"1080",0,0,0,0,0,0
"1081",0,0,0,0.00789706827162462,0,0
"1082",0,0,0,0.463845927153942,0,0
"1083",0,0,0,0.0904464134904663,0,0
"1084",0,0,0,0,0,0
"1085",0,0,0,0,0,0
"1086",0,0,0,0,0.192261763527242,0
"1087",0,0,0,0,0.0644182768888355,0
"1088",0,0,0,0,0.939832947779017,0
"1089",0,0,0,0,0.839773619402935,0
"1090",0,0,0,0,1.63616672211689,0.0344670481272131
"1091",0,0,0,0,0.980480395508382,0
"1092",0,0,0,0,1.84281703674644,0
"1093",0,0,0,0,1.02576014089838,0
"1094",0,0,0,0,0.862724972442081,0
"1095",0,0,0,0,0,0
"1096",0,0,0,0,0,0
"1097",0,0,0,0,0,0
"1098",0,0,0,0,0,0
"1099",0,0,0,0,0,0
"1100",0,0,0,0,0,0
"1101",0,0,0,0,0,0
"1102",0,0,0,0,0,0
"1103",0,0,0,0,0,0
"1104",0,0,0,0,0,0
"1105",0,0,0,0,0,0
"1106",0,0,0,0,0,0
"1107",0,0,0,0,0,0
"1108",0,0,0,0,0,0
"1109",0,0,0,0,0,0
"1110",0,0,0,0,0,0
"1111",0,0,0,0,0,0
"1112",0,0,0,0,0,0
"1113",0,0,0,0,0,0
"1114",0,0,0,0,0,0
"1115",0,0,0,0,0,0
"1116",0,0,0,0,0,0
"1117",0,0,0,0,0,0
"1118",0,0,0,0,0,0
"1119",0,0,0,0,0,0
"1120",0,0,0,0,0,0
"1121",0,0,0,0,0,0
"1122",0,0,0,0.581683499209195,0,0
"1123",0,0,1.21900592528582,1.3873167668182,0,0
"1124",0,0,0,0.996686034131012,0,0
"1125",0,0,0,0.674482129830315,0,0
"1126",0,0,0,0.419324737701891,0,0
"1127",0,0,0,0.351549236859442,0,0
"1128",0,0,0,0.20871110836417,0,0
"1129",0,0,0,0,0,0
"1130",0,0,0,0,0,0
"1131",0,0,0,0,0,0
"1132",0,0,0,0,0,0
"1133",0,0,0,0,0,0
"1134",0,0,0,0,0,0
"1135",0,0,0,0,0,0
"1136",0,0,0,0,0,0
"1137",0,0,0,0,0,0
"1138",0,0,0,0,0,0
"1139",0,0,0,0,0,0
"1140",0,0,0,0,0,0
"1141",0,0,0,0,0,0
"1142",0,0,0,0,0,0
"1143",0,0,0,0,0,0
"1144",0,0,0,0,0,0
"1145",0,0,0,0,0,0
"1146",0,0,0,0,0,0
"1147",0,0,0,0,0,0
"1148",0,0,0,0,0,0
"1149",0,0,0,0,0,0
"1150",0,0,0,0,0,0
"1151",0,0,0,0,0,0
"1152",0,0,0,0,0,0
"1153",0,0,0,0,0,0
"1154",0,0,0,0,0,0
"1155",0,0,0,0,0.330752894840793,0
"1156",0,0,0,0,0.270092677339524,0
"1157",0,0,0,0,0.487548065121773,0
"1158",0,0,0,0,0.538214593690706,0
"1159",0,0,0,0,0.51418376839869,0
"1160",0,0,0,0,0.279423467485238,0
"1161",0,0,0,0,0.971405320817115,0
"1162",0,0,0,0,1.04167440276971,0
"1163",0,0,0,0,1.62840059531435,0
"1164",0,0,0,0,0.917507098241954,0
"1165",0,0,0,0,1.14630000391472,0
"1166",0,0,0,0,0.591044042329735,0
"1167",0,0,0,0,0.28032410636784,0
"1168",0,0,0,0,0,0
"1169",0,0,0,0.0543695225750505,0.510848563201716,0
"1170",0,0,0.351099974599535,1.38079604654259,1.1700750802342,0
"1171",0,0,0,0.260455614924615,0,0
"1172",0,0,0.00510430278009522,0.471146232596452,0,0
"1173",0,0,0,0.167235005820086,0,0
"1174",0,0,0,0.037451792365601,0,0
"1175",0,0,0.659159500968034,0.191185697366335,0,0
"1176",0,0,0,0.445328997248383,0,0
"1177",0,0,0,0,0,0
"1178",0,0,0,0,0,0
"1179",0,0,0,0,0,0
"1180",0,0,0,0,0,0
"1181",0,0,0,0,0,0
"1182",0,0,0,0,0,0
"1183",0,0,0,0,0,0
"1184",0,0,0,0.245598330557658,0,0
"1185",0,0,0,0.595542210581058,0,0
"1186",0,0,0,0.109650533508024,0,0
"1187",0,0,0,0.215579162100872,0,0
"1188",0,0,0,0,0,0
"1189",0,0,0,0.385965981296401,0,0
"1190",0,0,0,0.058981767115565,0,0
"1191",0,0,0,0,0,0
"1192",0,0,0,0,0,0
"1193",0,0,0,0,0,0
"1194",0,0,0,0,0,0
"1195",0,0,0,0,0,0
"1196",0,0,0,0,0,0
"1197",0,0,0,0,0,0
"1198",0,0,0,0,0,0
"1199",0,0,0,0,0,0
"1200",0,0,0,0,0,0
"1201",0,0,0,0,0,0.463242281766988
"1202",0,0,0,0,0,0.0808720308262603
"1203",0,0,0,0,0,0.0862608347798948
"1204",0,0,0,0,0,0.0480974997856194
"1205",0,0,0,0,0,0.111153412717606
"1206",0,0,0,0,0,0.0808069661969557
"1207",0,0,0,0,0,0
"1208",0,0,0,0,0,0.0832277523730398
"1209",0,0,0,0,0,0.105287684106731
"1210",0,0,0,0,0,0.439344775962069
"1211",0,0,0,0,0,0.516462913804354
"1212",0,0,0,0,0,0.392437275238406
"1213",0,0,0,0,0,0.629514005865929
"1214",0,0,0,0,0,0.761923100777956
"1215",0,0,0,0,0,1.0368954202432
"1216",0,0,0,0,0,0.812437546422442
"1217",0,0,0,0,0,1.25815490232535
"1218",0,0,0,0,0,0.905197483942197
"1219",0,0,0,0,0,0.628654198233826
"1220",0,0,0,0,0,0.695740597357735
"1221",0,0,0,0,0,0.527200538514906
"1222",0,0,0,0,0,0.601073268403258
"1223",0,0,0,0,0,0.414551349083417
"1224",0,0,0,0,0,0.511537443948887
"1225",0,0,0,0,0,0
"1226",0,0,0,0,0,0
"1227",0,0,0,0,0,0
"1228",0.0793913264646364,0,0,0,0,0
"1229",0.145305935100167,0,0,0,0,0
"1230",0.0943182600476427,0,0,0,0,0
"1231",0.0232541748503499,0,0,0,0,0
"1232",0,0,0,0,0,0
"1233",0.0611516695829304,0,0,0,0,0
"1234",0,0,0,0,0,0
"1235",0,0,0,0,0,0
"1236",0,0,0,0,0,0
"1237",0,0,0,0,0,0
"1238",0,0,0,0,0,0
"1239",0,0,0,0,0,0
"1240",0,0,0,0,0,0
"1241",0,0,0,0,0,0
"1242",0,0,0,0,0,0
"1243",0,0,0,0,0,0
"1244",0,0,0,0,0,0
"1245",0,0,0,0,0,0
"1246",0,0,0,0,0,0
"1247",0,0,0,0,0,0
"1248",0,0,0,0,0,0
"1249",0,0,0,0,0,0
"1250",0,0,0,0,0,0
"1251",0,0,0,0,0,0
"1252",0,0,0,0,0,0
"1253",0,0,0,0,0,0
"1254",0,0,0,0,0,0
"1255",0,0,0,0,0,0
"1256",0,0,0,0,0,0
"1257",0,0,0,0,0,0
"1258",0,0,0,0,0,0
"1259",0,0,0,0,0,0
"1260",0,0,0,0,0,0
"1261",0,0,0,0,0,0
"1262",0,0,0,0,0,0
"1263",0,0,0,0,0,0
"1264",0,0,0,0,0,0
"1265",0,0,0,0,0,0
"1266",0,0,0,0,0,0
"1267",0,0,0,0,0,0
"1268",0,0,0,0,0,0
"1269",0,0,0,0,0,0
"1270",0,0,0,0,0,0
"1271",0,0,0,0,0,0
"1272",0,0,0,0,0,0
"1273",0,0,0,0,0,0
"1274",0,0,0,0,0,0
"1275",0,0,0,0,0,0
"1276",0,0,0,0,0,0
"1277",0,0,0,0,0,0
"1278",0,0,0,0,0,0
"1279",0,0,0,0,0,0
"1280",0,0,0,0,0,0
"1281",0,0,0,0,0,0
"1282",0,0,0,0,0,0
"1283",0,0,0,0,0,0
"1284",0,0,0,0,0,0
"1285",0,0,0,0,0,0
"1286",0,0,0,0,0,0
"1287",0,0,0,0,0,0
"1288",0,0,0,0,0,0
"1289",0,0,0,0,0,0
"1290",0,0,0,0,0,0
"1291",0,0,0,0,0,0
"1292",0,0,0,0,0,0
"1293",0,0,0,0,0,0
"1294",0,0,0,0,0,0
"1295",0,0,0,0,0,0
"1296",0,0,0,0,0,0
"1297",0,0.0842324477068717,0,0,0,0
"1298",0,0,0,0,0,0
"1299",0,0,0,0,0,0
"1300",0,0,0,0,0,0
"1301",0,0,0,0,0,0
"1302",0,0,0,0,0,0
"1303",0,0,0,0,0,0
"1304",0,0.590150034310922,0,0,0,1.71726379062635
"1305",0,1.30731870333357,0,0,0,0
"1306",0,0.382451549978482,0,0,0,0
"1307",0,0.506448894484695,0,0,0,0
"1308",0,0.710009073109413,0,0,0,0
"1309",0,0.854936383475169,0,0,0,0
"1310",0,0.874813692296482,0,0,0,0
"1311",0,0.651258907257822,0,0,0,0
"1312",0,1.45570874993167,0,0,0,0
"1313",0,1.67823556225702,0,0,0,0
"1314",0,2.03758904006421,0,0,0,0
"1315",0,2.14431497990653,0,0,0,0
"1316",0,2.09949276825598,0,0,0,0
"1317",0,1.36128529263709,0,0,0,0
"1318",0,1.36794689041777,0,0,0,0
"1319",0,0.352217092273785,0,0,0,0
"1320",0,0.689088711821786,0,0,0,0
"1321",0,0.239029485664102,0,0,0,0
"1322",0,2.244900386603,0,0,0,0
"1323",0,2.04749846637618,0,0,0,0
"1324",0,0.785905646539085,0,0,0,0
"1325",0,0,0,0,0,0
"1326",0,0,0,0,0,0
"1327",0,0,0,0,0,0
"1328",0,0,0,0,0,0
"1329",0,0,0,0,0,0
"1330",0,0,0,0,0,0
"1331",0,0,0,0,0,0
"1332",0,2.01721794575445,0,0,0,0
"1333",0,4.58316299892381,0,0,0,0
"1334",0,3.5171513098859,0,0,0,0
"1335",0,3.46039967619132,0,0,0,0
"1336",0,4.4739134492992,0,0,0,0
"1337",0,2.9525303892043,0,0,0,0
"1338",0,2.61422349299216,0,0,0,0
"1339",0,2.37490145347149,0,0,0,0
"1340",0,2.12533309991062,0,0,0,0
"1341",0,1.78497401764737,0,0,0,0
"1342",0,1.80460769719607,0,0,0,0
"1343",0,1.39463421938602,0,0,0,0
"1344",0,0.776570614203393,0,0,0,0
"1345",0,0,0,0,0,0
"1346",0,0,0,0,0,0
"1347",0,0,0,0,0,0
"1348",0,0,0,0,0,0
"1349",0,0,0,0,0,0
"1350",0,0,0,0,0,0
"1351",0,0,0,0,0,0
"1352",0,0,0,0,0,0
"1353",0,0,0,0,0,0
"1354",0,0,0,0,0,0
"1355",0,0,0,0,0,0
"1356",0.378762862966607,0,0,0,0,0
"1357",0.440756077529897,0,0,0,1.20686543466756,0
"1358",0.516659956172325,0,0,0,0.946823293914269,0
"1359",0.415698306291246,0,0,0,0.938395259174771,0
"1360",0.653054593362993,0,0,0,0,0
"1361",0.201745960770155,0,0,0,0,0
"1362",0.349062126979495,0,0,0,0,0
"1363",0.130044122869297,0,0,0,0,0
"1364",0,0,0,0,0.10492564749411,0
"1365",0,0,0,0,0,0
"1366",0,0,0,0,0,0
"1367",0,0,0,0,0,0
"1368",0,0,0,0,0,0
"1369",0,0,0,0,0,0
"1370",0,0,0,0,0,0
"1371",0,0,0,0,0,0
"1372",0,0,0,0,0,0
"1373",0,0,0,0,0,0
"1374",0,0,0,0,0,0
"1375",0,0,0,0,0,0
"1376",0,0,0,0,0,0
"1377",0,0,0,0,0,0
"1378",0,0,0,0,0,0
"1379",0,0,0,0,0,0
"1380",0,0,0,0,0,0
"1381",0,0,0,0,0,0
"1382",0,0,0,0,0,0
"1383",0,0,0,0,0,0
"1384",0,0,0,0,0,0
"1385",0,0,0,0,0,0
"1386",0,0,0,0,0,0
"1387",0,0,0,0,0,0
"1388",0,0,0,0,0,0
"1389",0,0,0,0,0,0
"1390",0,0,0,0,0,0
"1391",0,0,0,0,0,0
"1392",0,0,0,0,0,0
"1393",0,0,0,0.316669384670425,0,0
"1394",0,0,0,0,0,0
"1395",0,0,0,0,0,0
"1396",0,0,0,0,0,0
"1397",0,0,0,0,0,0
"1398",0,0,0,0,0,0
"1399",0,0,0,0,0,0
"1400",0,0,0,0,0,0
"1401",0,0,0,0,0,0
"1402",0,0,0,0,0,0
"1403",0,0,0,0,0,0
"1404",0,0,0,0,0,0
"1405",0,0,0,0,0,0
"1406",0,0,0,0,0,0
"1407",0,0,0,0,0,0
"1408",0,0,0,0,0,0
"1409",0,0,0,0,0,0
"1410",0,0,0,0,0,0
"1411",0,0,0,0.327757749062701,0,0
"1412",0,0,0,0,0,0
"1413",0,0,0,0.408120858898841,0,0
"1414",0,0,0,0,0,0
"1415",0,0,0,0,0,0
"1416",0,0,0,0,0,0
"1417",0,0,0,0,0,0
"1418",0,0,0,0,0,0
"1419",0,0,0,0,0,0
"1420",0,0,0,0,0,0
"1421",0,0,0,0,0,0
"1422",0,0,0,0,0,0
"1423",0,0,0,0,0,0
"1424",0,0,0,0,0,0
"1425",0,0,0,0,0,0
"1426",0,0,0,0,0,0
"1427",0,0,0,0,0,0
"1428",0,0,0,0,0,0
"1429",0,0,0,0,0,0
"1430",0,0,0,0,0,0
"1431",0,0,0,0,0,0
"1432",0,0,0,0,0,0
"1433",0,0,0,0,0,0
"1434",0,1.23587575561205,0,0,0.24976270616295,1.2840829390488
"1435",0,2.56997719115592,0,0.0899054673047444,0.0426446152171533,2.81555123691539
"1436",0,3.41061946030005,0,0.417103406632065,1.69891915100383,2.87885638630111
"1437",0,3.96377584983291,0,1.02771335143932,3.2667026060105,3.87373842068046
"1438",0,1.36873480641298,0,0.970449471066256,4.18689180100964,5.0860960124743
"1439",0,1.77178567459425,0,0.931784977228712,3.52321585940564,4.71588073860406
"1440",0,0,0,0.741421754476342,3.54689918961982,2.49233576626029
"1441",0,0,0,0,0,0
"1442",0,0,0,0,0,0
"1443",0,0,0,0,0,0
"1444",0,0,0,0,0,0
"1445",0.598469829803846,0,0,0,0,0
"1446",0.207393884306041,0,0,0,0,0
"1447",0.173468964410965,0,0,0,0,0
"1448",0.180232786373631,0,0,0,0,0
"1449",0,0,0,0,0,0
"1450",0,0,0,0,0,0
"1451",0,0,0,0,0,0
"1452",0,0,0,0,0,0
"1453",0,0,0,0,0,0
"1454",0,0,0,0,0,0
"1455",0,0,0,0,0,0
"1456",0.0958880022371089,0,0,0,0,0
"1457",0,0,0,0,0,0
"1458",0.0578276162434028,0,0,0,0,0
"1459",0,0,0,0,0,0
"1460",0.00553863352336181,0,0,0,0,0
"1461",0,0,0,0,0,0
"1462",0,0,0,0,0,0
"1463",0,0,0,0,0,0
"1464",0,0,0,0,0,0
"1465",0,0,0,0,0.504203067090043,0
"1466",0.112782662465676,0,0,0,0.335233217717935,0
"1467",0.0250545926944887,0,0,0,0.560285507688997,0
"1468",0,0,0,0,0.662741346059379,0
"1469",0,0,0,0,0.245135085783126,0.0219144744072395
"1470",0,0,0,0,0.270068766198702,0
"1471",0,0,0,0,0.172501321541387,0
"1472",0,0,0,0,0.151791566565539,0
"1473",0,0,0,0,0.665256038860108,0
"1474",0,0,0,0,1.15420631709309,0.567451886680484
"1475",0,0,0,0,0,0.576491826634838
"1476",0.466237969028954,0,0,0,0,0.519944761831637
"1477",0.864663563935725,0,0,0,0.53324552629688,0.624931106640661
"1478",0.486937938684597,0,0,0,0,0.713940441312309
"1479",0.2665947880092,0,0,0,0,0.733226166247359
"1480",1.44865579734902,0,0,0,0,0.674530466796682
"1481",0.505734319597767,0,0,0,0.343431874862493,0.749909681817464
"1482",0,0,0,0,0.191592283661859,0.773764713262534
"1483",0.201743129165969,0,0,0,0.810429480019098,0.567082574319496
"1484",0,0,0,0,1.06926892413997,0.811383647580377
"1485",0,0,0,0,1.01717524784821,0.890670480640439
"1486",0.0181333412762184,0,0,0,1.03843209749466,0.597827881872711
"1487",0,0,0,0,1.05786147006704,0.606422366418414
"1488",0,0,0,0,1.15384809333064,0.294442631248174
"1489",0,0,0,0,0,0
"1490",0,0,0,0,0,0
"1491",0,0,0,0,0,0
"1492",0,0,0,0,0,0
"1493",0,0,0,0,0,0
"1494",0,0,0,0,0,0
"1495",0,0,0,0,0,0
"1496",0,0,0,0,0,0
"1497",0,0,0,0,0,0
"1498",0,0,0,0,0,0
"1499",0,0,0,0,0,0
"1500",0,0,0,0,0,0
"1501",0,0,0,0,0,0
"1502",0,0,0,0,0,0
"1503",0,0,0,0,0,0
"1504",0,0,0,0,0,0
"1505",0,0,0,0,0,0
"1506",0,0,0,0,0,0
"1507",0,0,0,0,0,0
"1508",0,0,0,0,0,0
"1509",0,0,0,0,0,0
"1510",0,0,0,0,0,0
"1511",0,0,0,0,0,0
"1512",0,0,0,0,0,0
"1513",0,0,0,1.44309218961391,0,0
"1514",0,0,0,0.640457700427156,0,0
"1515",0,0,0,0.536917151491474,0,0
"1516",0,0,0,0.5103804131086,0,0
"1517",0,0,0,0.174254898395487,0,0
"1518",0,0,0,0.319396404401422,0,0
"1519",0,0,0.0306294663731783,0.831987282541271,0,0
"1520",0,0,0.303658898483487,1.36202428933318,0,0
"1521",0,0,0,0.607160215872186,0,0
"1522",0,0,0,0,0,0
"1523",0,0,0,0,0,0
"1524",0,0,0,0,0,0
"1525",0,0,0,0,0,0
"1526",0,0,0,0,0,0
"1527",0,0,0,0,0,0
"1528",0,0,0,0,0,0
"1529",0,0,0,0,0,0
"1530",0,0,0,0,0,0
"1531",0,0,0,0,0,0
"1532",0,0,0,0,0,0
"1533",0,0,0,0,0,0
"1534",0,0,0,0,0,0
"1535",0,0,0,0,0,0
"1536",0,0,0,0,0,0
"1537",0,0,0,0,0,0
"1538",0,0,0,0,0,0
"1539",0,0,0,0,0,0
"1540",0,0,0,0,0,0
"1541",0,0,0,0,0,0
"1542",0,0,0,0,0,0
"1543",0,0,0,0,0,0
"1544",0,0,0,0,0,0
"1545",0,0,0,0,0,0
"1546",0,0,0,0,0,0
"1547",0,0,0,0,0,0
"1548",0,0,0,0,0,0
"1549",0,0,0,0,0,0
"1550",0,0,0,0,0,0
"1551",0,0,0,0,0,0
"1552",0,0,0,0,0,0
"1553",0,0,0,0,0,0
"1554",0,0,0,0,0,0
"1555",0,0,0,0,0,0
"1556",0,0,0,0,0,0
"1557",0,0,0,0,0,0
"1558",0,0,0,0,0,0
"1559",0,0,0,0,0,0
"1560",0,0,0,0,0,0
"1561",0,0,0,0,0,0
"1562",0,0,0,0,0,0
"1563",0,0,0,0,0,0
"1564",0,0,0,0,0,0
"1565",0,0,0,0,0,0
"1566",0,0,0,0,0,0
"1567",0,0,0,0,0,0
"1568",0,0,0,0,0,0
"1569",0,0,0,0,0,0
"1570",0,0,0,0,0,0
"1571",0,0,0,0,0,0
"1572",0,0,0,0,0,0
"1573",0,0,0,0,0,0
"1574",0,0,0,0,0,0
"1575",0,0,0,0,0,0
"1576",0,0,0,0,0,0
"1577",0,0,0,0,0,0
"1578",0,0,0,0,0,0
"1579",0,0,0,0,0,0
"1580",0,0,0,0,0,0
"1581",0,0,0,0,0,0
"1582",0,0,0,0,0,0
"1583",0,0,0,0,0,0
